,image_id,image_location,turtle_id
1452,ID_S2MXGMP8,top,t_id_X3bKBWYW
1453,ID_BMA15GQL,top,t_id_fjHGjp1w
1454,ID_DRQ2ZEBQ,right,t_id_ROFhVsy2
1455,ID_184JGJF5,top,t_id_KysHzQQK
1456,ID_UQLUZB4A,top,t_id_VP2NW7aV
1457,ID_80RRM6NW,right,t_id_a4VYrmyA
1458,ID_0YAZWB2L,left,t_id_stWei2Uq
1459,ID_F0G8Z18S,top,t_id_m2JvEcsg
1460,ID_TTABJPWV,top,t_id_AOWArhGb
1461,ID_0KQJ1TYW,top,t_id_72SiiZCp
1462,ID_V6HX27DY,Left,t_id_3b65X5Lw
1463,ID_C5MUH5W6,right,t_id_4ZfTUmwL
1464,ID_TE6RBMMW,right,t_id_D7NA71la
1465,ID_AREMMM5B,right,t_id_n2FBHk6d
1466,ID_9QPYWFMK,left,t_id_NW7wn8TC
1467,ID_5FZIZ4AO,right,t_id_15bo4NKD
1468,ID_PZ4R21NL,right,t_id_VP2NW7aV
1469,ID_QDMEDCO9,left,t_id_uJXT7dGu
1470,ID_2598ECXH,top,t_id_Kf73l69A
1471,ID_QE5Q7GD0,left,t_id_YjXYTCGC
1472,ID_UCEPNVYH,left,t_id_BI99coHt
1473,ID_XO6ONIW3,Top,t_id_GOIvCduN
1474,ID_99SV2M1A,top,t_id_4ZfTUmwL
1475,ID_AFYYP6H7,top,t_id_VP2NW7aV
1476,ID_PUPUSSE0,top,t_id_utw0thCe
1477,ID_QLZGM4NC,top,t_id_D7NA71la
1478,ID_SBTL29PQ,right,t_id_DPYQnZyv
1479,ID_MS8JVDYS,left,t_id_HcnnlRda
1480,ID_D7AK3ZIV,right,t_id_G5JLzvai
1481,ID_MWB1ZOLQ,top,t_id_Lhp87PBX
1482,ID_1P5BX7XH,right,t_id_pCO59rOk
1483,ID_J92HGH18,left,t_id_3fKmnkBS
1484,ID_SBJ4SKGU,top,t_id_IP3xtKuX
1485,ID_N0LQS5D0,top,t_id_smNwfXAT
1486,ID_UK7DH6ZK,right,t_id_OqU1NWEA
1487,ID_F6JVKX4Q,left,t_id_uIlC9Gfo
1488,ID_AITOQ47O,top,t_id_hRzOoJ2t
1489,ID_GAPD6XLB,left,t_id_Kf73l69A
1490,ID_AAADX5P2,left,t_id_FBsGDJhU
1491,ID_B9KO5TGV,right,t_id_gGQbn7FA
1492,ID_SW5ZYY6Q,top,t_id_fjHGjp1w
1493,ID_W4ZL6WG8,left,t_id_Dv4O8bOM
1494,ID_74D61SAT,top,t_id_mpuNp8mf
1495,ID_R1NWV4PP,top,t_id_G5eoqwD8
1496,ID_PYA5ISEH,right,t_id_ROFhVsy2
1497,ID_F0B7TMYR,Right,t_id_3b65X5Lw
1498,ID_3WIO6HB9,right,t_id_AMnriNb5
1499,ID_T8K76XGB,top,t_id_DbmclTcj
1500,ID_JBN8AVWT,right,t_id_n2FBHk6d
1501,ID_8QREX315,right,t_id_0DPPpRUz
1502,ID_XM2928BC,right,t_id_IP1t15lD
1503,ID_OX2E6P2N,left,t_id_ROFhVsy2
1504,ID_PE8ZVLPZ,right,t_id_IP1t15lD
1505,ID_MQOTPTUW,top,t_id_3K93fQBS
1506,ID_ZYTRP3VN,left,t_id_ip3jsrYo
1507,ID_FCKO56U3,right,t_id_ROFhVsy2
1508,ID_0KMB0NN4,left,t_id_MwnEYfqe
1509,ID_KB1F3SI6,top,t_id_Kf73l69A
1510,ID_ZN6QMQAK,left,t_id_uJXT7dGu
1511,ID_GWLQRT6Z,top,t_id_GrxmyS59
1512,ID_YVFYCA1S,top,t_id_Ts5LyVQz
1513,ID_OY6I8BFG,top,t_id_72SiiZCp
1514,ID_ABT2LTYY,top,t_id_YjXYTCGC
1515,ID_432LRHPR,Left,t_id_3b65X5Lw
1516,ID_7LLXMMHO,top,t_id_WXXcPTSW
1517,ID_UQ71Z428,right,t_id_fjHGjp1w
1518,ID_GPB4AMKP,top,t_id_G5eoqwD8
1519,ID_W5880D4D,top,t_id_ROFhVsy2
1520,ID_5Y4N29AA,right,t_id_smNwfXAT
1521,ID_G6SJF8N0,top,t_id_Imm5pnNf
1522,ID_Q1VDOSUM,left,t_id_VP2NW7aV
1523,ID_TR3FW0YH,left,t_id_1KIezxkh
1524,ID_YU5NLRWW,left,t_id_n2FBHk6d
1525,ID_N9XVAHD9,right,t_id_Ts5LyVQz
1526,ID_WYTYM68R,left,t_id_BI99coHt
1527,ID_TXUBHN1C,top,t_id_n2FBHk6d
1528,ID_A5OKYOM8,left,t_id_G5eoqwD8
1529,ID_MOMO15HX,top,t_id_uJXT7dGu
1530,ID_1BGNVTGM,Right,t_id_HxxqrdTx
1531,ID_8AYNYFOU,right,t_id_VP2NW7aV
1532,ID_J6ST5JG8,top,t_id_bYageLYA
1533,ID_OVYZTN8A,top,t_id_uMOOrQu7
1534,ID_TQ8BLTY0,right,t_id_AMnriNb5
1535,ID_QSOQ8ZSP,top,t_id_2QmcRkNj
1536,ID_XY46UGAU,right,t_id_C0wevyOl
1537,ID_VXPYTIWK,left,t_id_3K93fQBS
1538,ID_OCG94TZX,Right,t_id_k1rScFLB
1539,ID_NO78233G,left,t_id_X3bKBWYW
1540,ID_BFL1TIYI,top,t_id_0g31STvR
1541,ID_QPP4C9R6,top,t_id_KysHzQQK
1542,ID_718P57CN,right,t_id_D3kHUEgp
1543,ID_KTYPT460,left,t_id_utw0thCe
1544,ID_PLE6N9NR,top,t_id_8b8sprYe
1545,ID_KTH1Q7II,top,t_id_DPYQnZyv
1546,ID_AXJMNQD5,top,t_id_pCO59rOk
1547,ID_KH6DE9HZ,left,t_id_72SiiZCp
1548,ID_RT916ZQG,right,t_id_HcnnlRda
1549,ID_AI2LPMNR,top,t_id_IlO9BOKc
1550,ID_TOYTUUDJ,top,t_id_1KIezxkh
1551,ID_RP6LK8ME,left,t_id_fxTQ5vHC
1552,ID_8V6PIS8I,top,t_id_2E8o5Jtl
1553,ID_MTVC0PF9,left,t_id_gJaKYxBQ
1554,ID_YVSYALQP,left,t_id_mpuNp8mf
1555,ID_PDIIY0HR,right,t_id_uIlC9Gfo
1556,ID_TGOL2RTX,top,t_id_IP1t15lD
1557,ID_TG6LPJ12,right,t_id_Ts5LyVQz
1558,ID_3RFFJLZ0,top,t_id_m2JvEcsg
1559,ID_Q3NWKOS8,left,t_id_8b8sprYe
1560,ID_SA77TLMN,left,t_id_fxTQ5vHC
1561,ID_M1IOXDQU,left,t_id_2QmcRkNj
1562,ID_C9867NV5,right,t_id_GrxmyS59
1563,ID_RL1661JE,left,t_id_bYageLYA
1564,ID_0ILV12LP,right,t_id_3K93fQBS
1565,ID_PJ11N98G,Left,t_id_k1rScFLB
1566,ID_MOHPCR7C,right,t_id_uJXT7dGu
1567,ID_UB582XNA,left,t_id_DPYQnZyv
1568,ID_F0M88XAH,top,t_id_ROFhVsy2
1569,ID_YO7MAMCV,Left,t_id_3b65X5Lw
1570,ID_KL5C0ATQ,right,t_id_ROFhVsy2
1571,ID_6ECGIEN9,right,t_id_15bo4NKD
1572,ID_SMI0RMXB,left,t_id_VP2NW7aV
1573,ID_QQFC5AHE,right,t_id_9GFmcOd5
1574,ID_J077RZTD,top,t_id_d6aYXtor
1575,ID_BQZWMZ6R,left,t_id_dc6pjonY
1576,ID_I4Q3D4LO,left,t_id_ROFhVsy2
1577,ID_JE1E4EHC,right,t_id_3K93fQBS
1578,ID_URBX4MMR,top,t_id_bYageLYA
1579,ID_KLR52XYJ,left,t_id_ROFhVsy2
1580,ID_5GNR7EMS,right,t_id_D7NA71la
1581,ID_6GZWW0BC,top,t_id_MwnEYfqe
1582,ID_INRFDSIU,top,t_id_g9Fz8PH7
1583,ID_AXLAD83F,top,t_id_QqeoI5F3
1584,ID_ODPRF7WO,right,t_id_3fKmnkBS
1585,ID_PKHY49FR,top,t_id_HcnnlRda
1586,ID_MJJZGOFP,right,t_id_1KIezxkh
1587,ID_JAV4V6Y8,left,t_id_gz3whk0q
1588,ID_JNVDN1VK,top,t_id_JI6ba2Yx
1589,ID_U0FMS8SY,left,t_id_EEbWq5Pj
1590,ID_U5NYR6RZ,top,t_id_9GFmcOd5
1591,ID_1BI2BZ0J,right,t_id_HcnnlRda
1592,ID_U2M2B4H3,top,t_id_dVQ4x3wz
1593,ID_60HZPQNA,top,t_id_m2JvEcsg
1594,ID_LTJW82SQ,right,t_id_G5eoqwD8
1595,ID_489J52MZ,left,t_id_utw0thCe
1596,ID_YZYMPK3A,top,t_id_BI99coHt
1597,ID_EFGS5VBZ,top,t_id_VP2NW7aV
1598,ID_87X4OZIA,top,t_id_3fKmnkBS
1599,ID_LO4RDPO0,Top,t_id_3b65X5Lw
1600,ID_3JBGT4D4,left,t_id_tjWepji1
1601,ID_ZIAKVOXJ,right,t_id_15bo4NKD
1602,ID_T814T7PV,top,t_id_fxTQ5vHC
1603,ID_VYK0UJBM,right,t_id_stWei2Uq
1604,ID_QPPTPV42,left,t_id_Ts5LyVQz
1605,ID_9ZTS8PT2,top,t_id_G5eoqwD8
1606,ID_L3JYLO56,right,t_id_bYageLYA
1607,ID_YXDC3FJ5,left,t_id_dVQ4x3wz
1608,ID_L7M9AD5R,top,t_id_a4VYrmyA
1609,ID_XO046EZO,left,t_id_hRzOoJ2t
1610,ID_BU1339OA,right,t_id_DPYQnZyv
1611,ID_UYNNFHNI,left,t_id_Ts5LyVQz
1612,ID_6RT94V5C,right,t_id_fxTQ5vHC
1613,ID_EXX7E8R8,top,t_id_0g31STvR
1614,ID_XKZGB22P,top,t_id_D3kHUEgp
1615,ID_7MXB55MB,left,t_id_72SiiZCp
1616,ID_OGY3G91Y,top,t_id_AOWArhGb
1617,ID_V8HIJWCK,right,t_id_J5dngbNA
1618,ID_HA4TU4VL,right,t_id_G5eoqwD8
1619,ID_6EZNGL25,right,t_id_Kf73l69A
1620,ID_KGYTRNAZ,right,t_id_hibDzPAP
1621,ID_VBIUJ35S,Right,t_id_GOIvCduN
1622,ID_DVBQBLUQ,right,t_id_WXXcPTSW
1623,ID_2MI7QHMY,left,t_id_15bo4NKD
1624,ID_GF95SSMR,top,t_id_8b8sprYe
1625,ID_CBCS5FT9,left,t_id_X3bKBWYW
1626,ID_SLT9YFGF,top,t_id_VP2NW7aV
1627,ID_HX2USZ88,top,t_id_utw0thCe
1628,ID_7YZHALII,right,t_id_ZfvZBX4Q
1629,ID_QIEXTKDE,top,t_id_fjHGjp1w
1630,ID_73XF8XT6,left,t_id_Kf73l69A
1631,ID_TNI912WA,right,t_id_AOWArhGb
1632,ID_0F3ODH2R,left,t_id_8b8sprYe
1633,ID_CFH98U04,top,t_id_AOWArhGb
1634,ID_1N4G9NIX,left,t_id_Kf73l69A
1635,ID_PR5TVG19,right,t_id_fxTQ5vHC
1636,ID_V5O71WV8,top,t_id_ROFhVsy2
1637,ID_MQDFMAW5,top,t_id_e9i3Lbq4
1638,ID_MODGDV0X,right,t_id_uJXT7dGu
1639,ID_SQISG6CL,left,t_id_8b8sprYe
1640,ID_F49JY6I7,top,t_id_dVQ4x3wz
1641,ID_7BBFJQ54,Left,t_id_3b65X5Lw
1642,ID_QQI5GHYN,left,t_id_dVQ4x3wz
1643,ID_XYPL99FT,right,t_id_VP2NW7aV
1644,ID_7AQ41OIF,right,t_id_JI6ba2Yx
1645,ID_NAJ0DGI5,top,t_id_ip3jsrYo
1646,ID_YOFF8RZI,Left,t_id_B7LaSiac
1647,ID_UGVZW1XI,top,t_id_BXWccqAn
1648,ID_3IICZVWM,top,t_id_4ZfTUmwL
1649,ID_O2MD91QZ,left,t_id_Dv4O8bOM
1650,ID_B8KBVTC0,right,t_id_utw0thCe
1651,ID_G6TQ9VW8,left,t_id_hRzOoJ2t
1652,ID_ET69XC86,top,t_id_bYageLYA
1653,ID_IIE083HR,left,t_id_3fKmnkBS
1654,ID_WJCD31XD,left,t_id_IP1t15lD
1655,ID_OD6NGW5V,top,t_id_EEbWq5Pj
1656,ID_XQ1W0O1H,top,t_id_IlO9BOKc
1657,ID_AAHFIBVY,left,t_id_n2FBHk6d
1658,ID_ET0Y1QX4,top,t_id_Ts5LyVQz
1659,ID_49SFWMMF,left,t_id_gGQbn7FA
1660,ID_D0GPXYHE,right,t_id_UVQa4BMz
1661,ID_ZWHZBX92,top,t_id_Kc1tXDbJ
1662,ID_K4TL0SZ1,right,t_id_hibDzPAP
1663,ID_QXYZOFEH,left,t_id_3K93fQBS
1664,ID_URTL0SBO,left,t_id_9GFmcOd5
1665,ID_2YD83LJI,left,t_id_4ZfTUmwL
1666,ID_YA0Y3B8U,right,t_id_DbmclTcj
1667,ID_5EXO9GOM,left,t_id_iD9ikw6Y
1668,ID_B4CTWCX6,left,t_id_stWei2Uq
1669,ID_N7UAFGID,right,t_id_gGQbn7FA
1670,ID_W63WB7OZ,top,t_id_VFb44eFm
1671,ID_V04FA636,left,t_id_15bo4NKD
1672,ID_N0DQJLIU,left,t_id_ROFhVsy2
1673,ID_H9CEX41T,left,t_id_9GFmcOd5
1674,ID_AZGVPHVW,right,t_id_JI6ba2Yx
1675,ID_0N6POAB2,left,t_id_8b8sprYe
1676,ID_7MV7535P,top,t_id_Kc1tXDbJ
1677,ID_IZNCCEGL,left,t_id_8b8sprYe
1678,ID_W0NX51ZP,top,t_id_gGQbn7FA
1679,ID_3D3K292W,left,t_id_BXWccqAn
1680,ID_S64CQM1R,top,t_id_Ts5LyVQz
1681,ID_701AZ5J0,left,t_id_m2JvEcsg
1682,ID_FNVGVT96,right,t_id_G5eoqwD8
1683,ID_0VVR6NIJ,right,t_id_AMnriNb5
1684,ID_WPYV2YLJ,left,t_id_WDCMGvI4
1685,ID_4TXEAAM1,left,t_id_72SiiZCp
1686,ID_VO07FB2B,top,t_id_hRzOoJ2t
1687,ID_4BX9A9CZ,left,t_id_7gFFZy7i
1688,ID_OZ2WERG1,top,t_id_YjXYTCGC
1689,ID_DD5X1BR5,right,t_id_87CLFCvE
1690,ID_IE91ZC7K,top,t_id_JI6ba2Yx
1691,ID_XF6ATGL3,right,t_id_DbmclTcj
1692,ID_WMN78YC3,left,t_id_7gFFZy7i
1693,ID_ENJDS8AB,top,t_id_stWei2Uq
1694,ID_59D8RK5O,left,t_id_Kf73l69A
1695,ID_A6HS5I59,right,t_id_d6aYXtor
1696,ID_P515ULFO,left,t_id_Kf73l69A
1697,ID_H84PIIC5,left,t_id_GrxmyS59
1698,ID_3BQDO5F8,left,t_id_n2FBHk6d
1699,ID_VN4CLUXF,top,t_id_IlO9BOKc
1700,ID_ZUX7C2SU,top,t_id_HcnnlRda
1701,ID_E49XSP1C,right,t_id_G5JLzvai
1702,ID_R4IUEQZR,right,t_id_JI6ba2Yx
1703,ID_7LLRK7AZ,top,t_id_niEvmwXu
1704,ID_S8P2K4NN,Top,t_id_p77GDtzg
1705,ID_BLEM1I3U,left,t_id_D0gA44av
1706,ID_AUPYBCNU,right,t_id_GrxmyS59
1707,ID_NOG57Y9Y,left,t_id_VP2NW7aV
1708,ID_U5ZW178N,right,t_id_VP2NW7aV
1709,ID_010JDNBL,right,t_id_GrxmyS59
1710,ID_6SSK0AVO,top,t_id_2QmcRkNj
1711,ID_NPTV2A8L,top,t_id_dVQ4x3wz
1712,ID_Z7QXBMIT,right,t_id_0DPPpRUz
1713,ID_PILD3ESN,left,t_id_4XiPKIk7
1714,ID_XXMUZJ9K,top,t_id_fjHGjp1w
1715,ID_GVL6YFTB,left,t_id_m2JvEcsg
1716,ID_8MK9Y405,right,t_id_iD9ikw6Y
1717,ID_GZ1YV91P,left,t_id_4ZfTUmwL
1718,ID_1GVXTFKL,right,t_id_BI99coHt
1719,ID_5XCDNO3M,left,t_id_WDCMGvI4
1720,ID_2JPJKUEY,right,t_id_AOWArhGb
1721,ID_CGTPZ9M8,left,t_id_15bo4NKD
1722,ID_FXE533TY,right,t_id_DPYQnZyv
1723,ID_VFE8FVYW,top,t_id_9GFmcOd5
1724,ID_2B4Z8UQV,right,t_id_ROFhVsy2
1725,ID_UC0KOY7G,left,t_id_ZfvZBX4Q
1726,ID_MF15LWQ2,right,t_id_gz3whk0q
1727,ID_PN1LXCO5,right,t_id_gJaKYxBQ
1728,ID_Q8ZTJWNM,left,t_id_7gFFZy7i
1729,ID_R05AIULT,right,t_id_72SiiZCp
1730,ID_VCJ6HTOQ,right,t_id_3K93fQBS
1731,ID_F0S37ZLQ,left,t_id_IlO9BOKc
1732,ID_V2EOE1MX,left,t_id_WDCMGvI4
1733,ID_11TL3SYA,left,t_id_ROFhVsy2
1734,ID_OZW4HSQ1,top,t_id_Kc1tXDbJ
1735,ID_BMNCWXQM,top,t_id_fjHGjp1w
1736,ID_53HQWAOW,right,t_id_87CLFCvE
1737,ID_A9H49RVX,Left,t_id_k1rScFLB
1738,ID_9VLHFF1Q,right,t_id_2E8o5Jtl
1739,ID_1WUOBP46,left,t_id_AOWArhGb
1740,ID_XVHGNJPB,right,t_id_VP2NW7aV
1741,ID_9OYMEZ6X,left,t_id_D0gA44av
1742,ID_GG1XQW7R,top,t_id_BXWccqAn
1743,ID_9KQ5XB2O,right,t_id_hRzOoJ2t
1744,ID_U7J1OX23,right,t_id_m2JvEcsg
1745,ID_9KZ62BL0,left,t_id_BI99coHt
1746,ID_96032KZU,top,t_id_fjHGjp1w
1747,ID_N4AB0ABG,left,t_id_d6aYXtor
1748,ID_MAM3AMA5,top,t_id_G5eoqwD8
1749,ID_IIZ0I8ZV,top,t_id_D7NA71la
1750,ID_XMV8L4BU,right,t_id_J24awAHQ
1751,ID_442DRHCA,top,t_id_SwQZGIpa
1752,ID_LSM75ZO7,top,t_id_m2JvEcsg
1753,ID_FV1V45AN,right,t_id_hRzOoJ2t
1754,ID_9IMJWIB1,left,t_id_g9Fz8PH7
1755,ID_5N0ZOGBZ,top,t_id_G5JLzvai
1756,ID_L32ZR5ZR,top,t_id_X3bKBWYW
1757,ID_1U29KROW,left,t_id_tjWepji1
1758,ID_9FHF784F,top,t_id_SwQZGIpa
1759,ID_XCDRA49K,left,t_id_uIlC9Gfo
1760,ID_4XFAYVLG,top,t_id_QqeoI5F3
1761,ID_UYABW37Q,top,t_id_iD9ikw6Y
1762,ID_JKOG0HTT,left,t_id_AOWArhGb
1763,ID_5B9ZLN2R,left,t_id_J5dngbNA
1764,ID_9SDMLUBG,right,t_id_HcnnlRda
1765,ID_I07UOR7C,left,t_id_BXWccqAn
1766,ID_IMXXEEA4,top,t_id_G5eoqwD8
1767,ID_ITH146TN,left,t_id_mpuNp8mf
1768,ID_5PFFGQ9H,top,t_id_OqU1NWEA
1769,ID_1K6QG62O,right,t_id_n2FBHk6d
1770,ID_2YEPFAZR,right,t_id_72SiiZCp
1771,ID_SK4TQ9IA,top,t_id_72SiiZCp
1772,ID_TB51HHH5,top,t_id_dc6pjonY
1773,ID_SHNYCFBF,left,t_id_gGQbn7FA
1774,ID_S65PBNKF,left,t_id_tjWepji1
1775,ID_AE37TD10,left,t_id_87CLFCvE
1776,ID_KH4NV7EX,top,t_id_KysHzQQK
1777,ID_AW3XEVWT,left,t_id_UVQa4BMz
1778,ID_82PQGPKF,left,t_id_mpuNp8mf
1779,ID_2K2N7EEW,left,t_id_IlO9BOKc
1780,ID_5WC9SLMP,top,t_id_ROFhVsy2
1781,ID_S0B9X2YB,top,t_id_fjHGjp1w
1782,ID_PA2177BD,Left,t_id_p77GDtzg
1783,ID_7BPVI6E7,left,t_id_VP2NW7aV
1784,ID_J5KG4FPE,Left,t_id_B7LaSiac
1785,ID_JWP1CF0S,top,t_id_ROFhVsy2
1786,ID_BGS7DQ21,top,t_id_pCO59rOk
1787,ID_B09KHKPV,top,t_id_m2JvEcsg
1788,ID_4N5T1PZP,Right,t_id_k1rScFLB
1789,ID_WOML2HI5,right,t_id_iD9ikw6Y
1790,ID_N6VBVKYX,left,t_id_J24awAHQ
1791,ID_HG1KUM9G,right,t_id_0g31STvR
1792,ID_43A2KYN1,Right,t_id_k1rScFLB
1793,ID_YEUBCICN,left,t_id_uJXT7dGu
1794,ID_HJZ1123L,right,t_id_stWei2Uq
1795,ID_6VSIUY2M,left,t_id_hRzOoJ2t
1796,ID_JDXOZF9A,right,t_id_Imm5pnNf
1797,ID_R6RN36AS,top,t_id_dhdJMT1K
1798,ID_0S4IF2K2,top,t_id_8b8sprYe
1799,ID_AKYH8ZEL,left,t_id_uJXT7dGu
1800,ID_RCMM0SLR,left,t_id_hRzOoJ2t
1801,ID_NRPR0F4E,left,t_id_niEvmwXu
1802,ID_XRET5QT2,left,t_id_MwnEYfqe
1803,ID_TK8TAHMT,right,t_id_Dv4O8bOM
1804,ID_W4BQI0EK,right,t_id_IlO9BOKc
1805,ID_6DVOCAKS,right,t_id_WDCMGvI4
1806,ID_8FNR12TS,right,t_id_pCO59rOk
1807,ID_8NH0PR2J,right,t_id_87CLFCvE
1808,ID_KDKUFPSO,right,t_id_m2JvEcsg
1809,ID_EWZKENUH,top,t_id_uJXT7dGu
1810,ID_KIJOI5FD,left,t_id_D7NA71la
1811,ID_67RL74YI,left,t_id_gGQbn7FA
1812,ID_YX6DUAVP,top,t_id_9GFmcOd5
1813,ID_QK34X58A,top,t_id_DPYQnZyv
1814,ID_8QMZ6R5U,right,t_id_G5eoqwD8
1815,ID_J0R8TIEA,right,t_id_pCO59rOk
1816,ID_OP3YU88T,top,t_id_bYageLYA
1817,ID_C5Z0GIBX,right,t_id_niEvmwXu
1818,ID_5F3UK4KI,left,t_id_1KIezxkh
1819,ID_J9N4QAU6,left,t_id_VFb44eFm
1820,ID_5OPXS9LQ,right,t_id_AOWArhGb
1821,ID_0Y7QBGIB,top,t_id_4ZfTUmwL
1822,ID_WPOMNQSN,Right,t_id_B7LaSiac
1823,ID_AT4ZODWQ,right,t_id_KysHzQQK
1824,ID_HZF25C9E,left,t_id_hibDzPAP
1825,ID_0YJ5D3IF,left,t_id_ROFhVsy2
1826,ID_WR6FUMSZ,left,t_id_MwnEYfqe
1827,ID_1D4KU714,top,t_id_niEvmwXu
1828,ID_Q63HDLEX,top,t_id_ip3jsrYo
1829,ID_OQPR97ZJ,left,t_id_UVQa4BMz
1830,ID_HIXCWF9O,top,t_id_3fKmnkBS
1831,ID_ZEGMO44L,top,t_id_Lhp87PBX
1832,ID_RTCR3R4K,right,t_id_mpuNp8mf
1833,ID_MJO1VH1M,left,t_id_ksTLswDT
1834,ID_6KEFH5SM,left,t_id_X3bKBWYW
1835,ID_FF6OQOPC,right,t_id_VP2NW7aV
1836,ID_GWH8XK5E,top,t_id_ROFhVsy2
1837,ID_GD00ZVCX,right,t_id_hRzOoJ2t
1838,ID_BQX9JA7L,left,t_id_G5eoqwD8
1839,ID_ASNG5XJI,right,t_id_YjXYTCGC
1840,ID_Z94HONDY,top,t_id_bYageLYA
1841,ID_QU116P85,left,t_id_GrxmyS59
1842,ID_9OVYYGZE,right,t_id_BI99coHt
1843,ID_QC0HY681,right,t_id_iD9ikw6Y
1844,ID_V65UTVHG,top,t_id_gJaKYxBQ
1845,ID_4XDLN4PZ,right,t_id_Ts5LyVQz
1846,ID_BS74PJ22,left,t_id_a4VYrmyA
1847,ID_WHJ2G4NP,left,t_id_15bo4NKD
1848,ID_RK255JSD,top,t_id_WXXcPTSW
1849,ID_0DOWCQVL,top,t_id_stWei2Uq
1850,ID_M8I33K2X,right,t_id_GrxmyS59
1851,ID_LPG4581L,left,t_id_AOWArhGb
1852,ID_AUC99TJX,top,t_id_tjWepji1
1853,ID_MZQY5H5G,right,t_id_a4VYrmyA
1854,ID_WKZM3KRR,left,t_id_utw0thCe
1855,ID_EDSSGC0F,left,t_id_fxTQ5vHC
1856,ID_A7CQ2PJ7,right,t_id_ifWwxWF4
1857,ID_6IGHJWBY,left,t_id_qZ0iZYsC
1858,ID_OHTSNM7U,right,t_id_IP3xtKuX
1859,ID_6AD9A5MV,left,t_id_DPYQnZyv
1860,ID_Q95C8GZY,top,t_id_DPYQnZyv
1861,ID_0G8SI7HQ,left,t_id_G5JLzvai
1862,ID_XRQ3CRHU,top,t_id_3fKmnkBS
1863,ID_GO29AP3N,top,t_id_IP1t15lD
1864,ID_48RWI5MN,right,t_id_3K93fQBS
1865,ID_ZL79ZOVW,top,t_id_72SiiZCp
1866,ID_7N3XYKU0,left,t_id_utw0thCe
1867,ID_1OR37Y07,right,t_id_dhdJMT1K
1868,ID_A1USBZOO,top,t_id_JI6ba2Yx
1869,ID_1JOTYWTI,right,t_id_BXWccqAn
1870,ID_2WZGLEX7,left,t_id_BI99coHt
1871,ID_HSA23DFM,top,t_id_J5dngbNA
1872,ID_ESH8U2PT,left,t_id_GrxmyS59
1873,ID_P50ZTBK1,right,t_id_G5eoqwD8
1874,ID_LG6W6530,left,t_id_ROFhVsy2
1875,ID_4ZSD640L,right,t_id_g9Fz8PH7
1876,ID_XAYZPM0M,right,t_id_tjWepji1
1877,ID_S15SGT55,top,t_id_VP2NW7aV
1878,ID_LQ0TPVJV,right,t_id_e9i3Lbq4
1879,ID_B112YFS6,Left,t_id_3b65X5Lw
1880,ID_UR0527D9,left,t_id_0g31STvR
1881,ID_3EEVOO7W,top,t_id_gGQbn7FA
1882,ID_IENF3D5R,right,t_id_utw0thCe
1883,ID_C7HOAIJC,right,t_id_Kf73l69A
1884,ID_QE9H9BMN,top,t_id_MwnEYfqe
1885,ID_JTQ7HZ94,right,t_id_qZ0iZYsC
1886,ID_YV966BYC,left,t_id_DPYQnZyv
1887,ID_AX8J80P7,top,t_id_Ts5LyVQz
1888,ID_Z0Z6TSCB,left,t_id_G5JLzvai
1889,ID_58474N0A,left,t_id_Ts5LyVQz
1890,ID_14F3K393,top,t_id_AOWArhGb
1891,ID_5OYHSZLM,top,t_id_FBsGDJhU
1892,ID_682LHQ6M,top,t_id_YjXYTCGC
1893,ID_SHA7LQDB,top,t_id_mXD9Bjsb
1894,ID_LBV7YOON,right,t_id_mpuNp8mf
1895,ID_25T5KR2Q,left,t_id_hibDzPAP
1896,ID_HL6JCGFO,top,t_id_YjXYTCGC
1897,ID_COF0DX9S,left,t_id_Kf73l69A
1898,ID_D2GGJOKI,right,t_id_Kc1tXDbJ
1899,ID_J9QQJGUI,right,t_id_9GFmcOd5
1900,ID_VKKPUH4P,top,t_id_3K93fQBS
1901,ID_IPO29KGW,left,t_id_15bo4NKD
1902,ID_KY57ZBP6,left,t_id_tjWepji1
1903,ID_L9DRNM0B,right,t_id_SwQZGIpa
1904,ID_RN5SJCUS,left,t_id_tjWepji1
1905,ID_30LF8R9H,left,t_id_hRzOoJ2t
1906,ID_H6059ZJJ,right,t_id_Ts5LyVQz
1907,ID_DJ2MET4W,top,t_id_87CLFCvE
1908,ID_A53YPYJV,right,t_id_ZfvZBX4Q
1909,ID_SFQE9FQ9,left,t_id_D7NA71la
1910,ID_339CY33I,top,t_id_gz3whk0q
1911,ID_TNNGKAUR,left,t_id_mpuNp8mf
1912,ID_XJKMKXHC,top,t_id_ROFhVsy2
1913,ID_FX35XZJ6,left,t_id_Imm5pnNf
1914,ID_BBSEK21T,left,t_id_gJaKYxBQ
1915,ID_GFBHYC4I,top,t_id_a4VYrmyA
1916,ID_EMH32ESR,right,t_id_uMOOrQu7
1917,ID_DS1W5031,left,t_id_tjWepji1
1918,ID_8V86H239,top,t_id_dVQ4x3wz
1919,ID_ZNWNLIEJ,right,t_id_uJXT7dGu
1920,ID_WX1YJH6T,top,t_id_hRzOoJ2t
1921,ID_P2KUGMSZ,top,t_id_m2JvEcsg
1922,ID_IAE06Z4R,top,t_id_NW7wn8TC
1923,ID_IF70J1G2,left,t_id_BI99coHt
1924,ID_1KKOIHIV,top,t_id_uVgs53Cz
1925,ID_PRY0XJOW,left,t_id_2Yn71r7R
